IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,DZA,Algeria,Year,2012,false,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,36.47,,,25.38,,52.15,36.47 [25.38 – 52.15],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2012,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,37.66,,,32.4,,43.74,37.66 [32.4 – 43.74],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,HTI,Haiti,Year,2012,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,38.63,,,31.89,,46.72,38.63 [31.89 – 46.72],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2012,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,44.23,,,38.54,,50.73,44.23 [38.54 – 50.73],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PER,Peru,Year,2012,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,55.45,,,49.65,,61.89,55.45 [49.65 – 61.89],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2012,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,56.71,,,43.11,,74.28,56.71 [43.11 – 74.28],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,DZA,Algeria,Year,2012,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,7.05,,,5.64,,8.79,7.05 [5.64 – 8.79],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,GIN,Guinea,Year,2012,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,76.62,,,58.64,,99.52,76.62 [58.64 – 99.52],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2012,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,81.9,,,69.15,,96.75,81.9 [69.15 – 96.75],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MLI,Mali,Year,2012,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,82.96,,,67.39,,101.7,82.96 [67.39 – 101.7],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,NER,Niger,Year,2012,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,83.4,,,65.08,,106.3,83.4 [65.08 – 106.3],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2012,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,85.79,,,38.56,,180,85.79 [38.56 – 180],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2012,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,86.61,,,52.33,,140,86.61 [52.33 – 140],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2012,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,88.39,,,55.76,,137.3,88.39 [55.76 – 137.3],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,SEN,Senegal,Year,2012,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,92.11,,,68.69,,122.5,92.11 [68.69 – 122.5],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2012,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,92.55,,,34.81,,223.9,92.55 [34.81 – 223.9],,Attention - Estimate is based on 125-249 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,GAB,Gabon,Year,2012,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,96.25,,,76.43,,120.5,96.25 [76.43 – 120.5],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2012,false,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2012,false,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2012,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,BRB,Barbados,Year,2012,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,BRB,Barbados,Year,2012,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,BRB,Barbados,Year,2012,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,BLR,Belarus,Year,2012,false,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,BLR,Belarus,Year,2012,false,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,BLR,Belarus,Year,2012,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2012,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2012,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PER,Peru,Year,2012,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2012,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2012,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2012,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2012,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2012,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2012,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2012,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2012,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2012,false,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2012,false,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2012,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2012,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2012,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2012,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,URY,Uruguay,Year,2012,true,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,URY,Uruguay,Year,2012,true,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,URY,Uruguay,Year,2012,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,BEN,Benin,Year,2011,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,100.4,,,85.59,,117.5,100.4 [85.59 – 117.5],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2011,false,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,103.4,,,94.14,,113.4,103.4 [94.14 – 113.4],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2011,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,104.1,,,86.37,,124.9,104.1 [86.37 – 124.9],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2011,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,109.4,,,103.5,,115.6,109.4 [103.5 – 115.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2011,false,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,118.4,,,110.4,,126.8,118.4 [110.4 – 126.8],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2011,false,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,120.4,,,109.2,,132.7,120.4 [109.2 – 132.7],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,COG,Congo,Year,2011,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,125.3,,,114.3,,137.2,125.3 [114.3 – 137.2],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2011,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,135.1,,,109.6,,165.5,135.1 [109.6 – 165.5],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2011,false,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,135.1,,,124.9,,146,135.1 [124.9 – 146],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,GHA,Ghana,Year,2011,false,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,141.5,,,114.7,,173.4,141.5 [114.7 – 173.4],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2011,false,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,145.1,,,131.2,,160.1,145.1 [131.2 – 160.1],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2011,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,149,,,118.4,,185.9,149 [118.4 – 185.9],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,HND,Honduras,Year,2011,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,150.9,,,106,,210.5,150.9 [106 – 210.5],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PER,Peru,Year,2011,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,156.9,,,128,,190.8,156.9 [128 – 190.8],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,BEN,Benin,Year,2011,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,157.6,,,142.6,,173.8,157.6 [142.6 – 173.8],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2011,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,160.8,,,150.4,,171.8,160.8 [150.4 – 171.8],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2011,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,161.3,,,145.4,,178.5,161.3 [145.4 – 178.5],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,HND,Honduras,Year,2011,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,161.3,,,147.3,,176.5,161.3 [147.3 – 176.5],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,GHA,Ghana,Year,2011,false,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,163.2,,,127,,207.2,163.2 [127 – 207.2],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2011,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,17.03,,,9.99,,28.9,17.03 [9.99 – 28.9],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2011,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,171.4,,,137.3,,211.9,171.4 [137.3 – 211.9],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2011,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,174.1,,,155.2,,194.7,174.1 [155.2 – 194.7],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,UGA,Uganda,Year,2011,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,183.4,,,166.6,,201.4,183.4 [166.6 – 201.4],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2011,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,186.3,,,168,,206.1,186.3 [168 – 206.1],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2011,false,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,188.2,,,166.8,,211.8,188.2 [166.8 – 211.8],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2011,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,188.7,,,167.8,,211.5,188.7 [167.8 – 211.5],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2011,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,193.9,,,158.2,,235.4,193.9 [158.2 – 235.4],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2011,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,197.1,,,162.1,,237.5,197.1 [162.1 – 237.5],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,UGA,Uganda,Year,2011,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,197.6,,,125.4,,297.4,197.6 [125.4 – 297.4],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,COG,Congo,Year,2011,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,204.9,,,179.1,,233.4,204.9 [179.1 – 233.4],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,COG,Congo,Year,2011,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,225.1,,,152.3,,319.5,225.1 [152.3 – 319.5],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2011,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,244.8,,,169.3,,340.2,244.8 [169.3 – 340.2],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,BEN,Benin,Year,2011,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,35.15,,,29.75,,41.5,35.15 [29.75 – 41.5],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2011,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,4.21,,,2.62,,6.78,4.21 [2.62 – 6.78],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2011,false,Education Level,None,NHLM,,,,,,,EQ_MICS,MICS,,4.35,,,0.62,,29.79,4.35 [0.62 – 29.79],,Attention - Estimate is based on 125-249 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2011,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,41.56,,,37.17,,46.44,41.56 [37.17 – 46.44],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2011,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,43.42,,,35.7,,52.72,43.42 [35.7 – 52.72],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2011,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,45.8,,,40.71,,51.5,45.8 [40.71 – 51.5],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,GHA,Ghana,Year,2011,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_MICS,MICS,,46.62,,,38.97,,55.69,46.62 [38.97 – 55.69],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PER,Peru,Year,2011,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,49.97,,,44.35,,56.27,49.97 [44.35 – 56.27],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2011,false,Education Level,Primary,PRLM,,,,,,,EQ_MICS,MICS,,5.27,,,1.94,,14.21,5.27 [1.94 – 14.21],,,EN,2022-05-25T23:00:00.000Z
